epoch,hp_metric,loss,step,val_loss
,4.56389045715332,,0,
0,,-0.11093151569366455,49,
0,,-0.04960760474205017,99,
0,,-0.5503338575363159,149,
0,,0.08742281794548035,199,
0,,-0.6367161273956299,249,
0,,-0.018368616700172424,299,
0,,-1.0707112550735474,349,
0,,-0.6597130298614502,399,
0,,-0.14170274138450623,449,
0,,-0.8717832565307617,499,
0,,-0.5879529714584351,549,
0,,-0.3689860999584198,599,
0,,-0.35453885793685913,649,
0,,-1.1747065782546997,699,
0,,-0.4949747622013092,749,
0,,-0.8054419755935669,799,
0,,-0.3805975317955017,849,
0,,-0.388696551322937,899,
0,,-1.2478926181793213,949,
0,,-0.46634548902511597,999,
0,,-0.13740459084510803,1049,
0,,-0.27779826521873474,1099,
0,,-0.6931453943252563,1149,
0,,-1.1463779211044312,1199,
0,,-0.9927233457565308,1249,
0,,-0.4927142858505249,1299,
0,,-1.3073937892913818,1349,
0,,-0.27543410658836365,1399,
0,,-0.11830262839794159,1449,
0,,1.0117323398590088,1499,
0,,-0.5251722931861877,1549,
0,,-0.6046147346496582,1599,
0,,-0.13175681233406067,1649,
0,,-0.9851769208908081,1699,
0,,-1.083979606628418,1749,
0,,-0.42017871141433716,1799,
0,,-0.3386940360069275,1849,
0,,0.0767134428024292,1899,
0,,-4.135712146759033,1949,
0,,-0.5281184911727905,1999,
0,,0.15105582773685455,2049,
0,,-0.17622867226600647,2099,
,-0.7250965237617493,,2144,
0,,,2143,-0.7250965237617493
1,,-0.41363850235939026,2149,
1,,-0.20570304989814758,2199,
1,,-0.5992759466171265,2249,
1,,-0.34343379735946655,2299,
1,,-0.9381420016288757,2349,
1,,-1.2714359760284424,2399,
1,,-1.0903867483139038,2449,
1,,-0.7639561891555786,2499,
1,,-0.7522887587547302,2549,
1,,-1.1943583488464355,2599,
1,,-0.8498728275299072,2649,
1,,-1.4202721118927002,2699,
1,,-0.5456454753875732,2749,
1,,-0.6428135633468628,2799,
1,,-0.8130172491073608,2849,
1,,-0.9061091542243958,2899,
1,,-0.6963135600090027,2949,
1,,-0.4548951983451843,2999,
1,,-1.7229502201080322,3049,
1,,-1.2929234504699707,3099,
1,,-0.9629290103912354,3149,
1,,-0.7035743594169617,3199,
1,,-1.1630467176437378,3249,
1,,0.016644716262817383,3299,
1,,-1.5303184986114502,3349,
1,,-0.6218047738075256,3399,
1,,-1.3819446563720703,3449,
1,,-1.2607934474945068,3499,
1,,-1.5008667707443237,3549,
1,,-2.1666171550750732,3599,
1,,-0.17066562175750732,3649,
1,,-0.5688928365707397,3699,
1,,-0.8871670365333557,3749,
1,,-0.7557882070541382,3799,
1,,-0.7595359086990356,3849,
1,,-0.7916947603225708,3899,
1,,-1.1352159976959229,3949,
1,,-1.4748380184173584,3999,
1,,-1.5360757112503052,4049,
1,,-1.6998727321624756,4099,
1,,-1.182860016822815,4149,
1,,-1.3443554639816284,4199,
1,,-0.7886093258857727,4249,
,-1.14251708984375,,4288,
1,,,4287,-1.14251708984375
2,,-2.0418999195098877,4299,
2,,-0.9800872206687927,4349,
2,,-1.7996197938919067,4399,
2,,-0.8222139477729797,4449,
2,,-1.2114853858947754,4499,
2,,-1.0254143476486206,4549,
2,,-1.1712207794189453,4599,
2,,-1.8711543083190918,4649,
2,,-1.6642725467681885,4699,
2,,-0.7325667142868042,4749,
2,,-0.705990195274353,4799,
2,,-1.2142606973648071,4849,
2,,-2.1667611598968506,4899,
2,,-1.3479185104370117,4949,
2,,-1.4572257995605469,4999,
2,,-1.1775219440460205,5049,
2,,-0.32523444294929504,5099,
2,,-1.2424944639205933,5149,
2,,-0.8101827502250671,5199,
2,,-0.9339984655380249,5249,
2,,-0.9833152294158936,5299,
2,,-0.742844820022583,5349,
2,,-0.7095915079116821,5399,
2,,-0.7077798843383789,5449,
2,,-0.4848061800003052,5499,
2,,-1.8603720664978027,5549,
2,,-1.662874698638916,5599,
2,,-2.8292293548583984,5649,
2,,-0.6871330142021179,5699,
2,,-0.5696727633476257,5749,
2,,-0.9907506704330444,5799,
2,,-1.9215807914733887,5849,
2,,-1.0448788404464722,5899,
2,,-0.4463476836681366,5949,
2,,-1.3476240634918213,5999,
2,,-0.5106244683265686,6049,
2,,-1.215395212173462,6099,
2,,-1.6795823574066162,6149,
2,,-0.7692267298698425,6199,
2,,-1.1886526346206665,6249,
2,,-2.5041720867156982,6299,
2,,-1.4063968658447266,6349,
2,,-1.701613187789917,6399,
,-1.1995443105697632,,6432,
2,,,6431,-1.1995443105697632
3,,-0.7337033748626709,6449,
3,,-1.7115576267242432,6499,
3,,-0.9505730867385864,6549,
3,,-0.5428683757781982,6599,
3,,-0.04627963900566101,6649,
3,,-1.6796220541000366,6699,
3,,-1.3531749248504639,6749,
3,,-1.391237735748291,6799,
3,,-1.6843349933624268,6849,
3,,-1.4121909141540527,6899,
3,,-0.9740819931030273,6949,
3,,-2.180746078491211,6999,
3,,-2.3050129413604736,7049,
3,,-1.0228830575942993,7099,
3,,-0.9178303480148315,7149,
3,,-1.610619068145752,7199,
3,,-1.319567084312439,7249,
3,,-0.9302196502685547,7299,
3,,-1.7702192068099976,7349,
3,,-0.9848619103431702,7399,
3,,-1.8431105613708496,7449,
3,,-1.1600522994995117,7499,
3,,-1.7852789163589478,7549,
3,,-1.2026917934417725,7599,
3,,-2.0744400024414062,7649,
3,,-1.544208288192749,7699,
3,,-0.3235284388065338,7749,
3,,-0.9825380444526672,7799,
3,,-1.234542965888977,7849,
3,,-1.7157418727874756,7899,
3,,-0.8749923706054688,7949,
3,,-1.022916555404663,7999,
3,,-1.8051424026489258,8049,
3,,-1.2680907249450684,8099,
3,,-0.8940105438232422,8149,
3,,-1.3709981441497803,8199,
3,,-0.7158633470535278,8249,
3,,-1.078966736793518,8299,
3,,-1.3471713066101074,8349,
3,,-0.9431796669960022,8399,
3,,-1.848081350326538,8449,
3,,-1.265204906463623,8499,
3,,-1.3435876369476318,8549,
,-1.2862650156021118,,8576,
3,,,8575,-1.2862650156021118
4,,-0.21033702790737152,8599,
4,,0.03502175211906433,8649,
4,,-1.3160722255706787,8699,
4,,-1.1889318227767944,8749,
4,,-1.995369553565979,8799,
4,,-1.0908938646316528,8849,
4,,-1.3018794059753418,8899,
4,,-0.25372374057769775,8949,
4,,-0.9260607957839966,8999,
4,,-1.8182272911071777,9049,
4,,-1.3641875982284546,9099,
4,,-0.581737756729126,9149,
4,,-0.5327948331832886,9199,
4,,-1.4867093563079834,9249,
4,,-1.1114622354507446,9299,
4,,-1.5157012939453125,9349,
4,,-1.0172595977783203,9399,
4,,-1.0728485584259033,9449,
4,,-2.057840585708618,9499,
4,,-0.5650771260261536,9549,
4,,-1.5641708374023438,9599,
4,,-1.6825443506240845,9649,
4,,-2.0084455013275146,9699,
4,,-0.12699583172798157,9749,
4,,-0.8185828924179077,9799,
4,,-2.0556445121765137,9849,
4,,-0.5439262986183167,9899,
4,,-1.6620359420776367,9949,
4,,-0.8903839588165283,9999,
4,,-3.2437121868133545,10049,
4,,-1.1701297760009766,10099,
4,,-1.1091349124908447,10149,
4,,-0.4562646448612213,10199,
4,,-0.7381621599197388,10249,
4,,-1.484924077987671,10299,
4,,-1.7126972675323486,10349,
4,,-1.2352449893951416,10399,
4,,-1.95961594581604,10449,
4,,-1.5187815427780151,10499,
4,,-0.9392873644828796,10549,
4,,-0.5440763831138611,10599,
4,,-1.4146275520324707,10649,
4,,-1.4108045101165771,10699,
,-1.380846381187439,,10720,
4,,,10719,-1.380846381187439
5,,-1.3728585243225098,10749,
5,,-0.25965937972068787,10799,
5,,-1.392575979232788,10849,
5,,-1.8108313083648682,10899,
5,,-0.38511180877685547,10949,
5,,-1.81187105178833,10999,
5,,-2.0249876976013184,11049,
5,,-1.2676408290863037,11099,
5,,-0.7304993271827698,11149,
5,,-1.3960679769515991,11199,
5,,-1.0920804738998413,11249,
5,,-0.869246244430542,11299,
5,,-1.8554303646087646,11349,
5,,-1.93152916431427,11399,
5,,-1.4521299600601196,11449,
5,,-0.8727787733078003,11499,
5,,-1.5518953800201416,11549,
5,,-0.9321452975273132,11599,
5,,-2.192714214324951,11649,
5,,-1.5835620164871216,11699,
5,,-1.51292085647583,11749,
5,,-1.0389797687530518,11799,
5,,-2.0102603435516357,11849,
5,,-1.423231601715088,11899,
5,,-1.5274016857147217,11949,
5,,-1.8042875528335571,11999,
5,,-1.100756287574768,12049,
5,,-1.4845306873321533,12099,
5,,-1.5282127857208252,12149,
5,,-1.8941397666931152,12199,
5,,-1.6453659534454346,12249,
5,,-1.5845314264297485,12299,
5,,-1.5048673152923584,12349,
5,,-1.3855258226394653,12399,
5,,-0.9115463495254517,12449,
5,,-0.6002078056335449,12499,
5,,-1.7105166912078857,12549,
5,,-1.9783461093902588,12599,
5,,-1.1355793476104736,12649,
5,,-3.3221988677978516,12699,
5,,-0.04995790123939514,12749,
5,,-1.0042835474014282,12799,
5,,-1.5495253801345825,12849,
,-1.397894263267517,,12864,
5,,,12863,-1.397894263267517
6,,-1.4935667514801025,12899,
6,,-1.774594783782959,12949,
6,,-0.8821628093719482,12999,
6,,-1.1888787746429443,13049,
6,,-1.158765435218811,13099,
6,,-1.870185136795044,13149,
6,,-1.3571339845657349,13199,
6,,-1.2804205417633057,13249,
6,,-0.8979308009147644,13299,
6,,-1.7708566188812256,13349,
6,,-2.7001709938049316,13399,
6,,-0.9306166768074036,13449,
6,,-0.8379924893379211,13499,
6,,-1.1721497774124146,13549,
6,,-0.7945725917816162,13599,
6,,-1.5312774181365967,13649,
6,,-4.208716869354248,13699,
6,,-1.055177092552185,13749,
6,,-1.2583404779434204,13799,
6,,-1.1230261325836182,13849,
6,,-1.443619966506958,13899,
6,,-3.0112414360046387,13949,
6,,-1.0355377197265625,13999,
6,,-1.1650956869125366,14049,
6,,-0.7132164239883423,14099,
6,,-1.1228060722351074,14149,
6,,-0.9588879346847534,14199,
6,,-0.9217860698699951,14249,
6,,-2.2649312019348145,14299,
6,,-1.5012894868850708,14349,
6,,-0.8476403951644897,14399,
6,,-0.8584131002426147,14449,
6,,-0.7954577803611755,14499,
6,,-0.7525526285171509,14549,
6,,-1.2508786916732788,14599,
6,,-0.8215066194534302,14649,
6,,-1.3885290622711182,14699,
6,,-0.4562626779079437,14749,
6,,-1.910071849822998,14799,
6,,0.015058010816574097,14849,
6,,-1.8040651082992554,14899,
6,,-1.781982421875,14949,
6,,-1.9997222423553467,14999,
,-1.4190675020217896,,15008,
6,,,15007,-1.4190675020217896
7,,-1.936769962310791,15049,
7,,-1.6998131275177002,15099,
7,,-1.9224400520324707,15149,
7,,-0.6390083432197571,15199,
7,,-2.360807180404663,15249,
7,,-2.0366580486297607,15299,
7,,-1.1688295602798462,15349,
7,,-2.4504313468933105,15399,
7,,-0.9968091249465942,15449,
7,,-2.332414150238037,15499,
7,,-1.4361650943756104,15549,
7,,-0.7100841999053955,15599,
7,,-0.871131956577301,15649,
7,,-0.5900781154632568,15699,
7,,-0.895469605922699,15749,
7,,-2.007343053817749,15799,
7,,-1.917922854423523,15849,
7,,-2.127511501312256,15899,
7,,-0.507836103439331,15949,
7,,-0.31216102838516235,15999,
7,,-2.087059259414673,16049,
7,,-1.1688812971115112,16099,
7,,-0.8577331304550171,16149,
7,,-0.9253553152084351,16199,
7,,-2.7984814643859863,16249,
7,,-1.5915204286575317,16299,
7,,-1.3475513458251953,16349,
7,,-1.3983104228973389,16399,
7,,-1.5034033060073853,16449,
7,,-2.991802453994751,16499,
7,,-0.9529722332954407,16549,
7,,-1.9763188362121582,16599,
7,,-1.4680001735687256,16649,
7,,-1.1094716787338257,16699,
7,,-1.045011281967163,16749,
7,,-0.9832652807235718,16799,
7,,-1.6174132823944092,16849,
7,,-2.100163459777832,16899,
7,,-1.5053563117980957,16949,
7,,-1.442016363143921,16999,
7,,-1.6248669624328613,17049,
7,,-1.7636104822158813,17099,
7,,-1.146167516708374,17149,
,-1.4755886793136597,,17152,
7,,,17151,-1.4755886793136597
8,,-0.9185197949409485,17199,
8,,-0.3413766622543335,17249,
8,,-0.8551610112190247,17299,
8,,-1.4400770664215088,17349,
8,,-0.4956512451171875,17399,
8,,-2.0547702312469482,17449,
8,,-1.6022512912750244,17499,
8,,-1.680866003036499,17549,
8,,-0.9488707780838013,17599,
8,,-0.78260338306427,17649,
8,,-0.7290624380111694,17699,
8,,-1.5888721942901611,17749,
8,,-0.6203863620758057,17799,
8,,-0.7369016408920288,17849,
8,,-1.0940074920654297,17899,
8,,-0.9653756022453308,17949,
8,,-2.272130012512207,17999,
8,,-1.68736732006073,18049,
8,,-0.9202951192855835,18099,
8,,-1.6747620105743408,18149,
8,,-1.6665327548980713,18199,
8,,-1.8688217401504517,18249,
8,,-0.7637152075767517,18299,
8,,-1.3230396509170532,18349,
8,,-1.5167338848114014,18399,
8,,-0.7332389950752258,18449,
8,,-1.1404738426208496,18499,
8,,-1.9999661445617676,18549,
8,,-0.9417182803153992,18599,
8,,-2.040407419204712,18649,
8,,-1.9819824695587158,18699,
8,,-1.4112666845321655,18749,
8,,-2.4343838691711426,18799,
8,,-1.324545979499817,18849,
8,,-1.3766186237335205,18899,
8,,-1.0373005867004395,18949,
8,,-0.7731463313102722,18999,
8,,-0.8733845949172974,19049,
8,,-0.5129803419113159,19099,
8,,-0.8942728042602539,19149,
8,,-1.4199846982955933,19199,
8,,-1.440718173980713,19249,
,-1.4925285577774048,,19296,
8,,,19295,-1.4925285577774048
9,,-1.95404052734375,19299,
9,,-0.8068684339523315,19349,
9,,-1.8213865756988525,19399,
9,,-1.4901052713394165,19449,
9,,-2.5042884349823,19499,
9,,-2.1024818420410156,19549,
9,,-1.9542748928070068,19599,
9,,-1.9988298416137695,19649,
9,,-1.5812592506408691,19699,
9,,-0.968230128288269,19749,
9,,-2.037932872772217,19799,
9,,-1.553972840309143,19849,
9,,-1.5983328819274902,19899,
9,,-2.0575709342956543,19949,
9,,-1.053785800933838,19999,
9,,-1.6223490238189697,20049,
9,,-0.6672297120094299,20099,
9,,0.13855016231536865,20149,
9,,-1.2432165145874023,20199,
9,,-1.1240568161010742,20249,
9,,-1.576918363571167,20299,
9,,-1.1992907524108887,20349,
9,,-0.37794700264930725,20399,
9,,-1.227323055267334,20449,
9,,-1.5066781044006348,20499,
9,,-0.8774398565292358,20549,
9,,0.2638939619064331,20599,
9,,-1.7305622100830078,20649,
9,,-1.400555968284607,20699,
9,,-2.0906522274017334,20749,
9,,-0.35387465357780457,20799,
9,,-1.591069221496582,20849,
9,,-1.5042088031768799,20899,
9,,-1.8555164337158203,20949,
9,,-1.4255670309066772,20999,
9,,0.05055847764015198,21049,
9,,-1.1179749965667725,21099,
9,,-1.1817317008972168,21149,
9,,-1.4025697708129883,21199,
