epoch,hp_metric,loss,step,val_loss
23,,-0.7270570993423462,12349,
23,,-3.9039058685302734,12399,
23,,-1.7444958686828613,12449,
23,,-2.1940951347351074,12499,
23,,0.06865087151527405,12549,
23,,-0.8222528696060181,12599,
23,,-1.1792585849761963,12649,
,-1.3851851224899292,,12672,
23,,,12671,-1.3851851224899292
24,,-1.4791007041931152,12699,
24,,-2.2915289402008057,12749,
24,,-2.289586067199707,12799,
24,,-0.6983952522277832,12849,
24,,-2.90069842338562,12899,
24,,-1.1310234069824219,12949,
24,,-1.2143192291259766,12999,
24,,-2.0563535690307617,13049,
24,,-2.362562894821167,13099,
24,,-1.2423698902130127,13149,
24,,-2.465045213699341,13199,
,-1.433300256729126,,13200,
24,,,13199,-1.433300256729126
25,,-1.5548537969589233,13249,
25,,-0.9370288252830505,13299,
25,,-0.03567826747894287,13349,
25,,-0.5500508546829224,13399,
25,,-1.4201011657714844,13449,
25,,-0.4935516119003296,13499,
25,,-1.5987346172332764,13549,
25,,-0.9081922769546509,13599,
25,,-2.3446295261383057,13649,
25,,-1.014366865158081,13699,
,-1.2135730981826782,,13728,
25,,,13727,-1.2135730981826782
26,,-2.085129737854004,13749,
26,,0.14145997166633606,13799,
26,,-2.4175822734832764,13849,
26,,-0.4599137008190155,13899,
26,,-1.6468995809555054,13949,
26,,0.002192549407482147,13999,
26,,-0.47973495721817017,14049,
26,,-2.0387463569641113,14099,
26,,-2.295445442199707,14149,
26,,-2.35499906539917,14199,
26,,-0.5985546708106995,14249,
,-1.4509612321853638,,14256,
26,,,14255,-1.4509612321853638
27,,0.24829554557800293,14299,
27,,-0.8973351716995239,14349,
27,,-2.5813961029052734,14399,
27,,-1.832634449005127,14449,
27,,-2.2456464767456055,14499,
27,,0.14813250303268433,14549,
27,,-1.443996548652649,14599,
27,,-1.3101998567581177,14649,
27,,-2.354635238647461,14699,
27,,-1.7593812942504883,14749,
,-1.287928581237793,,14784,
27,,,14783,-1.287928581237793
28,,-1.3113083839416504,14799,
28,,-1.9090232849121094,14849,
28,,-1.5412797927856445,14899,
28,,-2.703357219696045,14949,
28,,-1.679481029510498,14999,
28,,-1.1572535037994385,15049,
28,,-1.1948535442352295,15099,
28,,-0.9592859745025635,15149,
28,,-2.016004800796509,15199,
28,,-1.1232173442840576,15249,
28,,-0.8638132810592651,15299,
,-1.2476705312728882,,15312,
28,,,15311,-1.2476705312728882
29,,-0.7677820324897766,15349,
29,,-0.8797856569290161,15399,
29,,-1.7205053567886353,15449,
29,,-0.5792315602302551,15499,
29,,-2.923788070678711,15549,
29,,-1.2672786712646484,15599,
29,,-1.8094459772109985,15649,
29,,-1.2409229278564453,15699,
29,,-2.1087827682495117,15749,
29,,-1.1166772842407227,15799,
,-1.4337303638458252,,15840,
29,,,15839,-1.4337303638458252
30,,-1.145524501800537,15849,
30,,-1.8676846027374268,15899,
30,,-1.2646737098693848,15949,
30,,-1.653099536895752,15999,
30,,-0.5825724005699158,16049,
30,,-2.9553205966949463,16099,
30,,-1.021158218383789,16149,
30,,-0.8084414005279541,16199,
30,,-1.4888122081756592,16249,
30,,-1.1476967334747314,16299,
30,,-0.5900452733039856,16349,
,-1.3605608940124512,,16368,
30,,,16367,-1.3605608940124512
31,,-1.697885513305664,16399,
31,,-1.9888675212860107,16449,
31,,-1.7715659141540527,16499,
31,,-0.5303774476051331,16549,
31,,-3.9645299911499023,16599,
31,,-0.7668148279190063,16649,
31,,-1.2346405982971191,16699,
31,,-0.6803639531135559,16749,
31,,-2.0638351440429688,16799,
31,,-2.590768337249756,16849,
,-1.38860285282135,,16896,
31,,,16895,-1.38860285282135
