epoch,hp_metric,loss,step,val_loss
,8.960807800292969,,0,
0,,0.035477250814437866,49,
0,,0.11698135733604431,99,
0,,-1.3641959428787231,149,
0,,-0.5289164185523987,199,
0,,-0.1540205329656601,249,
0,,-0.9986319541931152,299,
0,,-0.1502089500427246,349,
0,,9.412951469421387,399,
0,,-1.4720685482025146,449,
0,,-0.6915194988250732,499,
0,,0.5474511981010437,549,
0,,-1.3578344583511353,599,
0,,-0.9156614542007446,649,
0,,-0.5714839696884155,699,
0,,-0.3013100028038025,749,
0,,-1.0223469734191895,799,
0,,-0.968824565410614,849,
0,,-0.28051847219467163,899,
0,,-0.9641585946083069,949,
0,,0.0862421989440918,999,
,-1.2931709289550781,,1040,
0,,,1039,-1.2931709289550781
1,,-0.8590223789215088,1049,
1,,-1.3081068992614746,1099,
1,,-2.6422364711761475,1149,
1,,0.21219241619110107,1199,
1,,-0.79039466381073,1249,
1,,-1.0397579669952393,1299,
1,,-0.8968615531921387,1349,
1,,-0.34702542424201965,1399,
1,,-1.998955249786377,1449,
1,,-1.2777106761932373,1499,
1,,-1.6568834781646729,1549,
1,,-1.0351157188415527,1599,
1,,-0.5938367247581482,1649,
1,,-0.7282354235649109,1699,
1,,-0.5484015345573425,1749,
1,,-0.9198350310325623,1799,
1,,-0.698082685470581,1849,
1,,-1.9463804960250854,1899,
1,,-1.8493738174438477,1949,
1,,-1.0465664863586426,1999,
1,,-1.355802059173584,2049,
,-1.5058047771453857,,2080,
1,,,2079,-1.5058047771453857
2,,-0.9117163419723511,2099,
2,,-1.3154631853103638,2149,
2,,-0.8410355448722839,2199,
2,,-0.829493522644043,2249,
2,,-1.3835532665252686,2299,
2,,-1.3021464347839355,2349,
2,,-2.634289503097534,2399,
2,,-0.6736992597579956,2449,
2,,-1.4677287340164185,2499,
2,,-0.860811710357666,2549,
2,,-1.4272522926330566,2599,
2,,-1.5507622957229614,2649,
2,,-0.6842746138572693,2699,
2,,-1.040946125984192,2749,
2,,-0.6499834656715393,2799,
2,,-0.6311377286911011,2849,
2,,-1.0582295656204224,2899,
2,,-0.45489591360092163,2949,
2,,-0.829318106174469,2999,
2,,-1.1227277517318726,3049,
2,,-1.3522510528564453,3099,
,-1.5563488006591797,,3120,
2,,,3119,-1.5563488006591797
