epoch,hp_metric,loss,step,val_loss
24,,,15199,-0.950297474861145
25,,-1.3270928859710693,15249,
25,,-2.4629273414611816,15299,
25,,-0.4025465250015259,15349,
25,,-0.26821136474609375,15399,
25,,-2.1015238761901855,15449,
25,,-1.975183367729187,15499,
25,,-1.187272548675537,15549,
25,,-1.0362026691436768,15599,
25,,-1.0355932712554932,15649,
25,,-1.0521538257598877,15699,
25,,-2.4840805530548096,15749,
25,,-0.34059542417526245,15799,
,-0.9956398606300354,,15808,
25,,,15807,-0.9956398606300354
26,,-0.9201290011405945,15849,
26,,-1.42232346534729,15899,
26,,-1.8074047565460205,15949,
26,,-0.1676090955734253,15999,
26,,-1.4651727676391602,16049,
26,,-0.28449511528015137,16099,
26,,-0.9181783199310303,16149,
26,,-0.7376317977905273,16199,
26,,-0.32867196202278137,16249,
26,,-0.9475995302200317,16299,
26,,-0.8575396537780762,16349,
26,,-0.7745073437690735,16399,
,-0.9851498603820801,,16416,
26,,,16415,-0.9851498603820801
27,,-0.7649281024932861,16449,
27,,-1.0722792148590088,16499,
27,,-1.3637688159942627,16549,
27,,-0.12417060136795044,16599,
27,,-0.40286266803741455,16649,
27,,-1.2450892925262451,16699,
27,,-0.8706837296485901,16749,
27,,-0.8441007137298584,16799,
27,,-0.7329974174499512,16849,
27,,-1.4214692115783691,16899,
27,,-0.5984866619110107,16949,
27,,-0.3075438141822815,16999,
,-1.0061376094818115,,17024,
27,,,17023,-1.0061376094818115
28,,-0.7591052055358887,17049,
28,,-1.6815924644470215,17099,
28,,-1.8732686042785645,17149,
28,,-0.9605968594551086,17199,
28,,-0.6167990565299988,17249,
28,,-1.7022254467010498,17299,
28,,-1.1611628532409668,17349,
28,,-0.34342092275619507,17399,
28,,-0.8143078088760376,17449,
28,,-0.9098196029663086,17499,
28,,-1.4386277198791504,17549,
28,,-1.9717615842819214,17599,
,-0.9722526669502258,,17632,
28,,,17631,-0.9722526669502258
29,,-0.9798126220703125,17649,
29,,-2.0042455196380615,17699,
29,,-1.2323487997055054,17749,
29,,-1.8574657440185547,17799,
29,,-0.8980069160461426,17849,
29,,-0.6198292374610901,17899,
29,,-1.8394721746444702,17949,
29,,-0.33872127532958984,17999,
29,,-0.9932235479354858,18049,
29,,-0.26055920124053955,18099,
29,,-0.9386390447616577,18149,
29,,-1.4863300323486328,18199,
,-1.0025016069412231,,18240,
29,,,18239,-1.0025016069412231
30,,-0.3161536753177643,18249,
30,,-1.2762290239334106,18299,
30,,-1.2397817373275757,18349,
30,,-1.2257118225097656,18399,
30,,-1.806349277496338,18449,
30,,-0.7266392707824707,18499,
30,,-0.9813425540924072,18549,
30,,-1.0282976627349854,18599,
30,,-0.7265313267707825,18649,
30,,-0.6675647497177124,18699,
30,,-1.685882568359375,18749,
30,,-1.8155338764190674,18799,
,-0.9433284997940063,,18848,
30,,,18847,-0.9433284997940063
31,,-1.1609699726104736,18849,
31,,-1.4641823768615723,18899,
31,,-0.6479333639144897,18949,
31,,-0.12197348475456238,18999,
31,,-0.884939432144165,19049,
31,,-0.7290058135986328,19099,
31,,-1.4813371896743774,19149,
31,,-0.42865103483200073,19199,
31,,-0.8286581635475159,19249,
31,,-0.8881064653396606,19299,
31,,-1.315163493156433,19349,
31,,-1.7043384313583374,19399,
31,,-1.8500889539718628,19449,
,-0.9498599767684937,,19456,
31,,,19455,-0.9498599767684937
32,,-1.3502973318099976,19499,
32,,-1.003785252571106,19549,
32,,-1.042834997177124,19599,
32,,-1.368204116821289,19649,
32,,-0.8285924196243286,19699,
32,,-0.6162924766540527,19749,
32,,-0.6608998775482178,19799,
32,,-1.3440632820129395,19849,
32,,-0.5808993577957153,19899,
32,,-0.921769380569458,19949,
32,,-0.5527652502059937,19999,
32,,-1.361417293548584,20049,
,-1.0203028917312622,,20064,
32,,,20063,-1.0203028917312622
33,,-1.6738462448120117,20099,
33,,-1.163732886314392,20149,
33,,-0.9105079770088196,20199,
33,,-1.264047384262085,20249,
33,,-0.8944843411445618,20299,
33,,-1.2227033376693726,20349,
33,,-1.7427704334259033,20399,
33,,-0.24026016891002655,20449,
33,,-0.7148338556289673,20499,
33,,-0.7835268974304199,20549,
33,,-1.3026809692382812,20599,
33,,-0.6453709602355957,20649,
,-1.0312434434890747,,20672,
33,,,20671,-1.0312434434890747
34,,-1.792531967163086,20699,
34,,-1.678338646888733,20749,
34,,-0.6210036277770996,20799,
34,,-2.4437103271484375,20849,
34,,-0.8819888234138489,20899,
34,,-1.1691306829452515,20949,
34,,-1.2411234378814697,20999,
34,,-0.5040097236633301,21049,
34,,-0.7130106687545776,21099,
34,,-0.5161019563674927,21149,
34,,-1.7746984958648682,21199,
34,,-0.508162260055542,21249,
,-0.9082300662994385,,21280,
34,,,21279,-0.9082300662994385
35,,-0.8692418932914734,21299,
35,,-1.2259058952331543,21349,
35,,-1.1980454921722412,21399,
35,,-0.5409401655197144,21449,
35,,-1.2414366006851196,21499,
35,,-2.3237709999084473,21549,
35,,-0.18975529074668884,21599,
35,,-2.0912528038024902,21649,
35,,-2.2804129123687744,21699,
35,,-0.5570744276046753,21749,
35,,-1.0519154071807861,21799,
35,,-1.229482889175415,21849,
,-0.969488263130188,,21888,
35,,,21887,-0.969488263130188
36,,-1.8590160608291626,21899,
36,,-1.380507469177246,21949,
36,,-1.3412718772888184,21999,
36,,-0.38033565878868103,22049,
36,,-0.186705082654953,22099,
36,,-1.0658936500549316,22149,
36,,-2.0500195026397705,22199,
36,,-1.3331098556518555,22249,
36,,-0.43607938289642334,22299,
36,,-0.48898839950561523,22349,
36,,-0.23985686898231506,22399,
36,,-0.5016465783119202,22449,
,-1.0120759010314941,,22496,
36,,,22495,-1.0120759010314941
37,,-0.8230125904083252,22499,
37,,-1.1747092008590698,22549,
37,,-0.7392783164978027,22599,
37,,-1.4644339084625244,22649,
37,,-0.3856033384799957,22699,
37,,-1.266233205795288,22749,
37,,-0.35582366585731506,22799,
37,,-0.4320507049560547,22849,
37,,-0.314889520406723,22899,
37,,-0.48069775104522705,22949,
37,,-0.5922443866729736,22999,
37,,-0.8897312879562378,23049,
37,,-0.6344201564788818,23099,
,-1.042974829673767,,23104,
37,,,23103,-1.042974829673767
38,,-0.7131866216659546,23149,
38,,-1.2784552574157715,23199,
38,,-0.44480061531066895,23249,
38,,-2.1101040840148926,23299,
38,,-1.3874237537384033,23349,
38,,-1.0051817893981934,23399,
38,,-0.9005635380744934,23449,
38,,-0.7247159481048584,23499,
38,,-2.4776036739349365,23549,
38,,-0.6655799746513367,23599,
38,,-1.2251157760620117,23649,
38,,-0.6579679250717163,23699,
,-0.9904908537864685,,23712,
38,,,23711,-0.9904908537864685
39,,-2.2041983604431152,23749,
39,,-0.14099633693695068,23799,
39,,-1.6708430051803589,23849,
39,,-0.44826704263687134,23899,
39,,-1.854523777961731,23949,
39,,-2.220515489578247,23999,
39,,-1.4309709072113037,24049,
39,,-0.2685384154319763,24099,
39,,-0.4146253168582916,24149,
39,,-1.0270997285842896,24199,
39,,-1.444292426109314,24249,
39,,-1.2205264568328857,24299,
,-0.9980606436729431,,24320,
39,,,24319,-0.9980606436729431
40,,-2.4311952590942383,24349,
40,,-1.5178072452545166,24399,
40,,-0.36207315325737,24449,
40,,-0.6391153335571289,24499,
40,,-1.5042893886566162,24549,
40,,-1.4282832145690918,24599,
40,,-1.7453904151916504,24649,
40,,-0.23833441734313965,24699,
40,,-0.13263648748397827,24749,
40,,-0.4387223720550537,24799,
40,,-1.4407849311828613,24849,
40,,-1.5590879917144775,24899,
,-1.015421748161316,,24928,
40,,,24927,-1.015421748161316
41,,-0.9274129867553711,24949,
41,,-1.8821355104446411,24999,
41,,-1.372674822807312,25049,
41,,-0.38214507699012756,25099,
41,,-0.6678264141082764,25149,
41,,-1.7679719924926758,25199,
41,,-0.7619552612304688,25249,
41,,-0.4741743803024292,25299,
41,,-0.749182939529419,25349,
41,,-1.0105791091918945,25399,
41,,-1.2207977771759033,25449,
41,,-1.6225743293762207,25499,
,-1.0158354043960571,,25536,
41,,,25535,-1.0158354043960571
42,,-0.12531477212905884,25549,
42,,-1.315518856048584,25599,
42,,-1.4469020366668701,25649,
42,,-2.675204038619995,25699,
42,,-0.9533499479293823,25749,
42,,-1.2726787328720093,25799,
42,,-1.3788232803344727,25849,
42,,-1.893665075302124,25899,
42,,-1.0879216194152832,25949,
42,,-3.716731548309326,25999,
42,,-0.4352940618991852,26049,
42,,-0.8195026516914368,26099,
,-1.0480096340179443,,26144,
42,,,26143,-1.0480096340179443
43,,-1.4177942276000977,26149,
43,,-1.4503384828567505,26199,
43,,-0.7338650822639465,26249,
43,,-0.7547379732131958,26299,
43,,-1.4460957050323486,26349,
43,,-1.031977653503418,26399,
43,,-0.8804032802581787,26449,
43,,-0.7133839130401611,26499,
43,,-0.3263172507286072,26549,
43,,-1.0797266960144043,26599,
43,,-1.3385968208312988,26649,
43,,-2.367913246154785,26699,
43,,-0.052827224135398865,26749,
,-0.9575734734535217,,26752,
43,,,26751,-0.9575734734535217
44,,-0.4301345944404602,26799,
44,,-1.0483156442642212,26849,
44,,-2.343740940093994,26899,
44,,-0.8631694912910461,26949,
44,,-1.1736713647842407,26999,
44,,0.07238113880157471,27049,
44,,-3.112426280975342,27099,
44,,-1.940291166305542,27149,
44,,-0.5346078872680664,27199,
44,,-0.6100507974624634,27249,
44,,-1.4566926956176758,27299,
44,,-0.7087506055831909,27349,
,-1.0149321556091309,,27360,
44,,,27359,-1.0149321556091309
45,,-1.237325668334961,27399,
45,,-2.830934762954712,27449,
45,,-1.7316129207611084,27499,
45,,-1.312394618988037,27549,
45,,-1.422360897064209,27599,
45,,-0.7060215473175049,27649,
45,,-1.3951712846755981,27699,
45,,-0.4953482449054718,27749,
45,,-1.1102080345153809,27799,
45,,-2.208080768585205,27849,
45,,-1.096581220626831,27899,
45,,-0.5405009388923645,27949,
,-1.0659327507019043,,27968,
45,,,27967,-1.0659327507019043
46,,-0.9937456846237183,27999,
46,,-1.4562053680419922,28049,
46,,-1.1327638626098633,28099,
46,,-2.463712215423584,28149,
46,,0.5915158987045288,28199,
46,,-1.0638397932052612,28249,
46,,-2.706651210784912,28299,
46,,-1.3217365741729736,28349,
46,,-0.9417654275894165,28399,
46,,-0.669696569442749,28449,
46,,-0.24406155943870544,28499,
46,,-0.5072048306465149,28549,
,-1.091106653213501,,28576,
46,,,28575,-1.091106653213501
47,,-0.9097104072570801,28599,
47,,-0.3406452238559723,28649,
47,,-0.49758872389793396,28699,
47,,-1.4585998058319092,28749,
47,,-1.8540520668029785,28799,
47,,-0.8283534646034241,28849,
47,,-0.8618682622909546,28899,
47,,-1.352886438369751,28949,
47,,-1.3850493431091309,28999,
47,,-2.409656524658203,29049,
47,,-0.750507116317749,29099,
47,,-0.5633321404457092,29149,
,-1.0907313823699951,,29184,
47,,,29183,-1.0907313823699951
48,,-1.4077692031860352,29199,
48,,-0.7329260110855103,29249,
48,,-0.9423912763595581,29299,
48,,-0.5168125033378601,29349,
48,,-1.2705119848251343,29399,
48,,-1.227472186088562,29449,
48,,-1.2025458812713623,29499,
48,,-0.5377402305603027,29549,
48,,-1.5574944019317627,29599,
48,,-1.132122278213501,29649,
48,,-1.3602206707000732,29699,
48,,-0.5239834785461426,29749,
,-1.0760893821716309,,29792,
48,,,29791,-1.0760893821716309
49,,-1.4082437753677368,29799,
49,,-1.4631702899932861,29849,
49,,-1.2108795642852783,29899,
49,,-1.6824097633361816,29949,
49,,-1.3595044612884521,29999,
49,,-0.9825304746627808,30049,
49,,-2.385993003845215,30099,
49,,-2.095675230026245,30149,
49,,-1.210155725479126,30199,
49,,-0.5767840147018433,30249,
49,,-0.4475613236427307,30299,
49,,-0.9496232867240906,30349,
49,,-0.9885902404785156,30399,
,-1.0559768676757812,,30400,
49,,,30399,-1.0559768676757812
