epoch,hp_metric,loss,step,val_loss
10,,-0.9978104829788208,5649,
10,,-2.853952407836914,5699,
10,,-1.1956743001937866,5749,
10,,-2.200378894805908,5799,
10,,-1.7693090438842773,5849,
10,,-2.3205318450927734,5899,
10,,-1.2312147617340088,5949,
,-1.6469602584838867,,5984,
10,,,5983,-1.6469602584838867
11,,-1.126356601715088,5999,
11,,-1.6957104206085205,6049,
11,,-2.7012548446655273,6099,
11,,-1.0668567419052124,6149,
11,,6.331915855407715,6199,
11,,-0.9512631893157959,6249,
11,,-1.2006765604019165,6299,
11,,-1.626760482788086,6349,
11,,-3.077249526977539,6399,
11,,-1.4582821130752563,6449,
11,,-1.7969428300857544,6499,
,-1.6242908239364624,,6528,
11,,,6527,-1.6242908239364624
12,,-1.8748524188995361,6549,
12,,-1.8509666919708252,6599,
12,,0.16033148765563965,6649,
12,,-1.948485255241394,6699,
12,,0.2563724219799042,6749,
12,,-1.1122344732284546,6799,
12,,-0.9706903696060181,6849,
12,,-2.6544837951660156,6899,
12,,-1.1339855194091797,6949,
12,,0.286746084690094,6999,
12,,-2.962007761001587,7049,
,-1.5539722442626953,,7072,
12,,,7071,-1.5539722442626953
13,,-0.7326209545135498,7099,
13,,-3.4120843410491943,7149,
13,,-1.9864472150802612,7199,
13,,-2.1215248107910156,7249,
13,,-1.238970160484314,7299,
13,,-3.632037878036499,7349,
13,,-2.2261972427368164,7399,
13,,-1.632474422454834,7449,
13,,-1.7440617084503174,7499,
13,,-1.838578224182129,7549,
13,,-1.2181944847106934,7599,
,-1.6177245378494263,,7616,
13,,,7615,-1.6177245378494263
14,,-1.6082160472869873,7649,
14,,-1.894740343093872,7699,
14,,-2.1563076972961426,7749,
14,,-1.406172513961792,7799,
14,,2.95369553565979,7849,
14,,-2.1285159587860107,7899,
14,,-1.160042405128479,7949,
14,,-1.0475534200668335,7999,
14,,-0.7227129936218262,8049,
14,,-0.891399621963501,8099,
14,,-2.153611183166504,8149,
,-1.5749602317810059,,8160,
14,,,8159,-1.5749602317810059
15,,-3.7103888988494873,8199,
15,,-0.9508841633796692,8249,
15,,-1.6651134490966797,8299,
15,,-0.37165242433547974,8349,
15,,-1.443436861038208,8399,
15,,-2.8365540504455566,8449,
15,,-1.9197461605072021,8499,
15,,-0.7965913414955139,8549,
15,,-1.5676329135894775,8599,
15,,-0.9455471038818359,8649,
15,,-1.3544957637786865,8699,
,-1.755995273590088,,8704,
15,,,8703,-1.755995273590088
16,,-3.006391763687134,8749,
16,,-1.2019044160842896,8799,
16,,-2.492969036102295,8849,
16,,-2.6426939964294434,8899,
16,,-2.969097137451172,8949,
16,,-2.482516288757324,8999,
16,,-1.568336844444275,9049,
16,,-2.1466493606567383,9099,
16,,-0.5796711444854736,9149,
16,,-1.0002368688583374,9199,
,-1.8301979303359985,,9248,
16,,,9247,-1.8301979303359985
17,,-1.4316737651824951,9249,
17,,-2.503864288330078,9299,
17,,-2.2158186435699463,9349,
17,,-0.8331524133682251,9399,
17,,-1.4027832746505737,9449,
17,,-2.983537197113037,9499,
17,,-1.1544300317764282,9549,
17,,-0.8198330998420715,9599,
17,,-1.5803292989730835,9649,
17,,-1.8004720211029053,9699,
17,,-1.9953737258911133,9749,
,-1.7320553064346313,,9792,
17,,,9791,-1.7320553064346313
18,,-0.7932587265968323,9799,
18,,-2.7283272743225098,9849,
18,,-1.1522780656814575,9899,
18,,-1.4928112030029297,9949,
18,,-0.9159092903137207,9999,
18,,-1.1569939851760864,10049,
18,,-0.7823498845100403,10099,
18,,-1.0119144916534424,10149,
18,,-1.1902188062667847,10199,
18,,-1.7364953756332397,10249,
18,,-1.6954779624938965,10299,
,-1.8070933818817139,,10336,
18,,,10335,-1.8070933818817139
19,,-2.418388843536377,10349,
19,,-0.8425110578536987,10399,
19,,-1.6021435260772705,10449,
19,,-0.13705450296401978,10499,
19,,-1.270983099937439,10549,
19,,-1.484666109085083,10599,
19,,-1.6970720291137695,10649,
19,,-1.0659070014953613,10699,
19,,-0.49977967143058777,10749,
19,,-1.129703402519226,10799,
19,,-0.8118654489517212,10849,
,-1.6271742582321167,,10880,
19,,,10879,-1.6271742582321167
20,,-3.177258253097534,10899,
20,,-2.9894018173217773,10949,
20,,-2.7718088626861572,10999,
20,,-2.246274948120117,11049,
20,,-0.15139609575271606,11099,
20,,-1.742257833480835,11149,
20,,-2.476274013519287,11199,
20,,-2.2121400833129883,11249,
20,,-1.2705533504486084,11299,
20,,-2.150770664215088,11349,
20,,-0.6139249801635742,11399,
,-1.772933840751648,,11424,
20,,,11423,-1.772933840751648
21,,-3.2472259998321533,11449,
21,,-1.6924396753311157,11499,
21,,-0.7821447253227234,11549,
21,,-1.869215488433838,11599,
21,,-2.7555551528930664,11649,
21,,-2.173909902572632,11699,
21,,-0.8131133913993835,11749,
21,,-0.4293856620788574,11799,
21,,-1.2190635204315186,11849,
21,,-0.8946553468704224,11899,
21,,-1.9895684719085693,11949,
,-1.8355668783187866,,11968,
21,,,11967,-1.8355668783187866
22,,-1.4602924585342407,11999,
22,,-1.2955893278121948,12049,
22,,-1.0723681449890137,12099,
22,,0.1871720850467682,12149,
22,,-3.471426010131836,12199,
22,,-1.503696322441101,12249,
22,,-0.6834381222724915,12299,
22,,-2.0442276000976562,12349,
22,,-4.079921245574951,12399,
22,,-1.9996196031570435,12449,
22,,-1.044054627418518,12499,
,-1.837101697921753,,12512,
22,,,12511,-1.837101697921753
23,,-2.3735203742980957,12549,
23,,-0.7888883352279663,12599,
23,,-0.8771472573280334,12649,
23,,-0.9938164949417114,12699,
23,,-1.1318793296813965,12749,
23,,-1.931786298751831,12799,
23,,-2.126664638519287,12849,
23,,-1.0928486585617065,12899,
23,,-0.6239262819290161,12949,
23,,-3.9476656913757324,12999,
23,,-0.737861156463623,13049,
,-1.8135428428649902,,13056,
23,,,13055,-1.8135428428649902
24,,-1.477738618850708,13099,
24,,-2.109740734100342,13149,
24,,-1.0095068216323853,13199,
24,,-1.5933595895767212,13249,
24,,-1.5619746446609497,13299,
24,,-2.442870855331421,13349,
24,,-1.7294509410858154,13399,
24,,-1.847254753112793,13449,
24,,-2.5984160900115967,13499,
24,,-0.2949156165122986,13549,
24,,-0.9233289957046509,13599,
,-1.8524318933486938,,13600,
24,,,13599,-1.8524318933486938
25,,-1.740917444229126,13649,
25,,-1.79273521900177,13699,
25,,-1.9469060897827148,13749,
25,,-1.5787204504013062,13799,
25,,-0.9526238441467285,13849,
25,,-2.3946826457977295,13899,
25,,-1.5414742231369019,13949,
25,,-1.138499140739441,13999,
25,,-1.6054706573486328,14049,
25,,-1.2360198497772217,14099,
,-1.8840235471725464,,14144,
25,,,14143,-1.8840235471725464
26,,-0.7034901976585388,14149,
26,,-2.0173771381378174,14199,
26,,0.04706794023513794,14249,
26,,-1.9243569374084473,14299,
26,,-1.7220927476882935,14349,
26,,-1.7830085754394531,14399,
26,,-2.507136106491089,14449,
26,,-1.6048215627670288,14499,
26,,-2.4578022956848145,14549,
26,,-0.7608946561813354,14599,
26,,-1.8477072715759277,14649,
,-1.8242762088775635,,14688,
26,,,14687,-1.8242762088775635
27,,-0.3526863157749176,14699,
27,,-1.9673781394958496,14749,
27,,-1.6779887676239014,14799,
27,,0.36039960384368896,14849,
27,,-1.6263313293457031,14899,
27,,-2.9386544227600098,14949,
27,,-2.681663990020752,14999,
27,,-1.938462734222412,15049,
27,,-2.400254726409912,15099,
27,,-3.060208320617676,15149,
27,,-1.933990240097046,15199,
,-1.8465217351913452,,15232,
27,,,15231,-1.8465217351913452
28,,-0.7239283919334412,15249,
28,,-1.037310242652893,15299,
28,,-2.43965482711792,15349,
28,,-1.6098486185073853,15399,
28,,-1.8782702684402466,15449,
28,,-2.221583127975464,15499,
28,,-3.520284414291382,15549,
28,,-1.7720506191253662,15599,
28,,-2.3870925903320312,15649,
28,,-1.7293386459350586,15699,
28,,-1.5519115924835205,15749,
,-1.8709022998809814,,15776,
28,,,15775,-1.8709022998809814
29,,-1.841718077659607,15799,
29,,-2.897939920425415,15849,
29,,-0.9741414785385132,15899,
29,,-4.254357814788818,15949,
29,,-3.1663503646850586,15999,
29,,-2.734583616256714,16049,
29,,-2.8416032791137695,16099,
29,,-2.2898378372192383,16149,
29,,-0.8346829414367676,16199,
29,,-1.3279602527618408,16249,
29,,-2.5875065326690674,16299,
,-1.8482427597045898,,16320,
29,,,16319,-1.8482427597045898
30,,-2.9157333374023438,16349,
30,,-0.9110265374183655,16399,
30,,-2.374863862991333,16449,
30,,-1.703942894935608,16499,
30,,-2.730405807495117,16549,
30,,-0.40789535641670227,16599,
30,,-2.293670892715454,16649,
30,,-2.288151502609253,16699,
30,,-0.5137824416160583,16749,
30,,-2.4071877002716064,16799,
30,,-1.3833680152893066,16849,
,-1.8809823989868164,,16864,
30,,,16863,-1.8809823989868164
